ID,Order Group,Condition,Trial,Reference Stiffness,Test Stiffness,Stiffness Difference (%),Duration (s),Is Catch Trial,Is Correct,Truth Switch Position,Selected Switch Position
7,B,LowReferenceStiffness,9,0.1,0.168,68,66.107,False,False,4,0
7,B,LowReferenceStiffness,10,0.1,0.172,72,49.846,False,True,10,10
7,B,LowReferenceStiffness,11,0.1,0.168,68,76.142,False,True,4,4
7,B,LowReferenceStiffness,12,0.1,0.164,64,68.276,False,True,2,2
7,B,LowReferenceStiffness,13,0.1,0.16,60,27.919,False,True,6,6
7,B,LowReferenceStiffness,14,0.1,0.156,56,54.008,False,False,2,0
7,B,LowReferenceStiffness,15,0.1,0.16,60,47.059,False,True,9,9
7,B,LowReferenceStiffness,16,0.1,0.156,56,52.038,False,False,7,1
7,B,LowReferenceStiffness,17,0.1,0.16,60,48.355,False,True,5,5
7,B,LowReferenceStiffness,18,0.1,0.156,56,23.522,False,True,10,10
7,B,LowReferenceStiffness,19,0.1,0.152,52,41.481,False,False,4,0
7,B,LowReferenceStiffness,20,0.1,0.156,56,43.678,False,True,6,6
7,B,LowReferenceStiffness,21,0.1,0.152,52,41.408,False,False,1,0
7,B,LowReferenceStiffness,22,0.1,0.152,52,54.164,False,False,7,0
7,B,LowReferenceStiffness,23,0.1,0.156,56,44.191,False,False,5,0
7,B,LowReferenceStiffness,24,0.1,0.156,56,66.065,False,True,10,10
7,B,LowReferenceStiffness,25,0.1,0.152,52,53.162,False,False,7,0
7,B,LowReferenceStiffness,26,0.1,0.152,52,41.559,False,False,4,0
7,B,LowReferenceStiffness,27,0.1,0.156,56,64.109,False,False,8,0
7,B,LowReferenceStiffness,28,0.1,0.156,56,79.324,False,False,3,0
7,B,LowReferenceStiffness,29,0.1,0.16,60,70.47,False,False,7,0
7,B,LowReferenceStiffness,30,0.1,0.16,60,32.393,False,True,7,7
7,B,LowReferenceStiffness,31,0.1,0.156,56,51.865,False,True,2,2
7,B,LowReferenceStiffness,32,0.1,0.152,52,25.496,False,True,9,9
7,B,LowReferenceStiffness,33,0.1,0.148,48,42.814,False,False,3,0
7,B,LowReferenceStiffness,34,0.1,0.148,48,37.992,False,True,4,4
7,B,LowReferenceStiffness,35,0.1,0.144,44,30.959,False,True,5,5
7,B,LowReferenceStiffness,36,0.1,0.14,40,25.213,False,True,7,7
7,B,LowReferenceStiffness,37,0.1,0.136,36,32.505,False,False,1,0
7,B,LowReferenceStiffness,38,0.1,0.136,36,64.127,False,True,7,7
7,B,LowReferenceStiffness,39,0.1,0.132,32,34.815,False,False,6,0
7,B,LowReferenceStiffness,40,0.1,0.132,32,33.63,False,False,3,0
8,B,HighReferenceStiffness,1,0.4,0.8,100,256.595,False,True,10,10
8,B,HighReferenceStiffness,2,0.4,0.784,96,29.963,False,True,8,8
8,B,HighReferenceStiffness,3,0.4,0.768,92,122.123,True,True,0,0
8,B,HighReferenceStiffness,4,0.4,0.752,88,111.24,False,False,6,0
8,B,HighReferenceStiffness,5,0.4,0.752,88,61.12,False,False,4,0
8,B,HighReferenceStiffness,6,0.4,0.768,92,95.855,False,False,3,0
8,B,HighReferenceStiffness,7,0.4,0.768,92,109.912,True,False,0,5
8,B,HighReferenceStiffness,8,0.4,0.784,96,55.027,False,False,3,5
8,B,HighReferenceStiffness,9,0.4,0.784,96,13.25,False,False,1,0
8,B,HighReferenceStiffness,10,0.4,0.8,100,64.463,False,False,8,0
8,B,HighReferenceStiffness,11,0.4,0.8,100,136.156,False,True,8,8
8,B,HighReferenceStiffness,12,0.4,0.784,96,36.192,False,True,6,6
8,B,HighReferenceStiffness,13,0.4,0.768,92,34.689,False,True,3,3
8,B,HighReferenceStiffness,14,0.4,0.752,88,50.853,False,True,1,1
8,B,HighReferenceStiffness,15,0.4,0.736,84,25.593,False,True,6,6
8,B,HighReferenceStiffness,16,0.4,0.72,80,38.137,False,False,9,8
8,B,HighReferenceStiffness,17,0.4,0.72,80,38.277,False,True,8,8
8,B,HighReferenceStiffness,18,0.4,0.704,76,77.272,False,False,5,6
8,B,HighReferenceStiffness,19,0.4,0.704,76,82.82,False,False,9,0
8,B,HighReferenceStiffness,20,0.4,0.72,80,50.415,False,False,3,4
8,B,HighReferenceStiffness,21,0.4,0.72,80,28.443,False,True,3,3
8,B,HighReferenceStiffness,22,0.4,0.704,76,37.041,False,True,4,4
8,B,HighReferenceStiffness,23,0.4,0.688,72,41.696,False,False,5,6
8,B,HighReferenceStiffness,24,0.4,0.688,72,42.951,False,False,6,7
8,B,LowReferenceStiffness,1,0.1,0.2,100,53.555,False,True,4,4
8,B,LowReferenceStiffness,2,0.1,0.196,96,28.781,False,True,6,6
8,B,LowReferenceStiffness,3,0.1,0.192,92,124.398,True,True,0,11
8,B,LowReferenceStiffness,4,0.1,0.188,88,57.082,False,False,6,1
8,B,LowReferenceStiffness,5,0.1,0.188,88,98.378,False,True,5,5
8,B,LowReferenceStiffness,6,0.1,0.184,84,84.531,False,True,1,1
8,B,LowReferenceStiffness,7,0.1,0.18,80,134.315,False,True,9,9
8,B,LowReferenceStiffness,8,0.1,0.176,76,39.927,False,True,3,3
8,B,LowReferenceStiffness,9,0.1,0.172,72,56.465,False,True,2,2
8,B,LowReferenceStiffness,10,0.1,0.168,68,51.987,False,True,5,5
8,B,LowReferenceStiffness,11,0.1,0.164,64,161.643,False,False,10,0
8,B,LowReferenceStiffness,12,0.1,0.164,64,122.21,False,True,6,6
8,B,LowReferenceStiffness,13,0.1,0.16,60,172.314,False,True,6,6
8,B,LowReferenceStiffness,14,0.1,0.156,56,62.691,False,True,5,5
8,B,LowReferenceStiffness,15,0.1,0.152,52,108.826,False,True,9,9
8,B,LowReferenceStiffness,16,0.1,0.148,48,147.585,False,True,8,8
8,B,LowReferenceStiffness,17,0.1,0.144,44,38.434,False,True,3,3
8,B,LowReferenceStiffness,18,0.1,0.14,40,126.647,False,True,5,5
8,B,LowReferenceStiffness,19,0.1,0.136,36,105.912,False,False,9,0
8,B,LowReferenceStiffness,20,0.1,0.136,36,100.351,False,False,8,0
8,B,LowReferenceStiffness,21,0.1,0.14,40,109.705,False,True,3,3
8,B,LowReferenceStiffness,22,0.1,0.136,36,108.281,False,False,10,8
8,B,LowReferenceStiffness,23,0.1,0.136,36,57.996,False,False,9,0
8,B,LowReferenceStiffness,24,0.1,0.14,40,98.504,False,False,5,0
8,B,LowReferenceStiffness,25,0.1,0.14,40,133.038,False,True,5,5
8,B,LowReferenceStiffness,26,0.1,0.136,36,88.953,False,True,3,3
8,B,LowReferenceStiffness,27,0.1,0.132,32,56.185,False,False,3,0
8,B,LowReferenceStiffness,28,0.1,0.132,32,71.076,False,False,6,0
9,B,HighReferenceStiffness,1,0.4,0.8,100,49.979,False,True,9,9
9,B,HighReferenceStiffness,2,0.4,0.784,96,26.574,False,True,3,3
9,B,HighReferenceStiffness,3,0.4,0.768,92,11.623,False,True,8,8
9,B,HighReferenceStiffness,4,0.4,0.752,88,13.002,False,True,7,7
9,B,HighReferenceStiffness,5,0.4,0.736,84,50.85,True,False,0,8
9,B,HighReferenceStiffness,6,0.4,0.736,84,37.109,False,True,2,2
9,B,HighReferenceStiffness,7,0.4,0.72,80,61.491,True,False,0,8
9,B,HighReferenceStiffness,8,0.4,0.72,80,34.159,False,True,7,7
9,B,HighReferenceStiffness,9,0.4,0.704,76,28.403,False,True,5,5
9,B,HighReferenceStiffness,10,0.4,0.688,72,30.485,False,True,3,3
9,B,HighReferenceStiffness,11,0.4,0.672,68,50.388,False,True,2,2
9,B,HighReferenceStiffness,12,0.4,0.656,64,27.449,False,True,8,8
9,B,HighReferenceStiffness,13,0.4,0.64,60,37.555,False,True,3,3
9,B,HighReferenceStiffness,14,0.4,0.624,56,33.933,False,True,8,8
9,B,HighReferenceStiffness,15,0.4,0.608,52,25.205,False,True,7,7
9,B,HighReferenceStiffness,16,0.4,0.592,48,51.997,False,False,1,0
9,B,HighReferenceStiffness,17,0.4,0.592,48,60.099,False,False,1,0
9,B,HighReferenceStiffness,18,0.4,0.608,52,26.894,False,True,9,9
9,B,HighReferenceStiffness,19,0.4,0.592,48,26.961,False,True,6,6
9,B,HighReferenceStiffness,20,0.4,0.576,44,77.989,False,False,10,0
9,B,HighReferenceStiffness,21,0.4,0.576,44,29.423,False,True,2,2
9,B,HighReferenceStiffness,22,0.4,0.56,40,59.665,False,True,6,6
9,B,HighReferenceStiffness,23,0.4,0.544,36,30.066,False,True,7,7
9,B,HighReferenceStiffness,24,0.4,0.528,32,37.899,False,True,6,6
9,B,HighReferenceStiffness,25,0.4,0.512,28,125.707,False,False,1,8
9,B,HighReferenceStiffness,26,0.4,0.512,28,57.005,False,False,1,8
9,B,HighReferenceStiffness,27,0.4,0.528,32,49.809,False,True,9,9
9,B,HighReferenceStiffness,28,0.4,0.512,28,37.674,False,True,6,6
9,B,HighReferenceStiffness,29,0.4,0.496,24,69.475,False,True,7,7
9,B,HighReferenceStiffness,30,0.4,0.48,20,32.762,False,False,5,8
9,B,HighReferenceStiffness,31,0.4,0.48,20,30.129,False,False,5,0
9,B,LowReferenceStiffness,1,0.1,0.2,100,22.075,False,True,8,8
9,B,LowReferenceStiffness,2,0.1,0.196,96,15.073,False,True,8,8
9,B,LowReferenceStiffness,3,0.1,0.192,92,13.095,False,True,5,5
9,B,LowReferenceStiffness,4,0.1,0.188,88,13.489,False,True,7,7
9,B,LowReferenceStiffness,5,0.1,0.184,84,18.613,False,True,9,9
9,B,LowReferenceStiffness,6,0.1,0.18,80,27.856,False,False,10,0
9,B,LowReferenceStiffness,7,0.1,0.18,80,28.027,True,True,0,0
9,B,LowReferenceStiffness,8,0.1,0.176,76,18.38,False,True,5,5
9,B,LowReferenceStiffness,9,0.1,0.172,72,49.611,True,True,0,0
9,B,LowReferenceStiffness,10,0.1,0.168,68,43.842,True,False,0,9
9,B,LowReferenceStiffness,11,0.1,0.168,68,24.66,False,True,4,4
9,B,LowReferenceStiffness,12,0.1,0.164,64,15.091,False,True,7,7
9,B,LowReferenceStiffness,13,0.1,0.16,60,19.335,False,True,4,4
9,B,LowReferenceStiffness,14,0.1,0.156,56,37.26,False,True,3,3
9,B,LowReferenceStiffness,15,0.1,0.152,52,62.179,False,False,10,7
9,B,LowReferenceStiffness,16,0.1,0.152,52,54.291,False,True,3,3
9,B,LowReferenceStiffness,17,0.1,0.148,48,49.956,False,False,10,9
9,B,LowReferenceStiffness,18,0.1,0.148,48,32.335,False,True,3,3
9,B,LowReferenceStiffness,19,0.1,0.144,44,48.506,False,False,8,0
9,B,LowReferenceStiffness,20,0.1,0.144,44,38.97,False,False,2,0
9,B,LowReferenceStiffness,21,0.1,0.148,48,41.089,True,False,0,6
9,B,LowReferenceStiffness,22,0.1,0.148,48,48.529,False,False,2,7
9,B,LowReferenceStiffness,23,0.1,0.152,52,28.612,False,False,3,0
9,B,LowReferenceStiffness,24,0.1,0.152,52,54.976,False,False,7,0
9,B,LowReferenceStiffness,25,0.1,0.156,56,90.413,False,False,10,7
9,B,LowReferenceStiffness,26,0.1,0.156,56,31.793,True,False,0,6
9,B,LowReferenceStiffness,27,0.1,0.16,60,123.038,False,True,1,1
9,B,LowReferenceStiffness,28,0.1,0.156,56,31.113,False,True,4,4
9,B,LowReferenceStiffness,29,0.1,0.152,52,24.698,False,True,2,2
9,B,LowReferenceStiffness,30,0.1,0.148,48,36.379,False,False,9,0
9,B,LowReferenceStiffness,31,0.1,0.148,48,51.631,False,True,10,10
9,B,LowReferenceStiffness,32,0.1,0.144,44,43.813,False,False,7,0
9,B,LowReferenceStiffness,33,0.1,0.144,44,29.731,False,True,1,1
9,B,LowReferenceStiffness,34,0.1,0.14,40,35.873,False,True,7,7
9,B,LowReferenceStiffness,35,0.1,0.136,36,34.281,False,False,5,4
9,B,LowReferenceStiffness,36,0.1,0.136,36,59.681,False,False,8,2
9,B,LowReferenceStiffness,37,0.1,0.14,40,46.845,False,False,5,2
9,B,LowReferenceStiffness,38,0.1,0.14,40,43.486,False,False,10,0
9,B,LowReferenceStiffness,39,0.1,0.144,44,24.968,False,True,10,10
9,B,LowReferenceStiffness,40,0.1,0.14,40,50.571,False,False,7,0
9,B,LowReferenceStiffness,41,0.1,0.14,40,29.284,False,True,4,4
9,B,LowReferenceStiffness,42,0.1,0.136,36,65.14,False,False,2,0
9,B,LowReferenceStiffness,43,0.1,0.136,36,36.043,False,True,8,8
9,B,LowReferenceStiffness,44,0.1,0.132,32,38.873,False,True,9,9
9,B,LowReferenceStiffness,45,0.1,0.128,28,40.78,False,False,9,0
9,B,LowReferenceStiffness,46,0.1,0.128,28,54.993,False,False,3,2
10,B,HighReferenceStiffness,1,0.4,0.8,100,77.352,False,True,6,6
10,B,HighReferenceStiffness,2,0.4,0.784,96,99.844,True,True,0,0
10,B,HighReferenceStiffness,3,0.4,0.768,92,32.759,False,True,4,4
10,B,HighReferenceStiffness,4,0.4,0.752,88,29.124,False,True,5,5
10,B,HighReferenceStiffness,5,0.4,0.736,84,21.956,False,True,9,9
10,B,HighReferenceStiffness,6,0.4,0.72,80,73.34,False,False,5,6
10,B,HighReferenceStiffness,7,0.4,0.72,80,83.438,False,True,3,3
10,B,HighReferenceStiffness,8,0.4,0.704,76,31.302,False,True,5,5
10,B,HighReferenceStiffness,9,0.4,0.688,72,66.559,False,False,2,4
10,B,HighReferenceStiffness,10,0.4,0.688,72,46.954,False,True,3,3
10,B,HighReferenceStiffness,11,0.4,0.672,68,21.484,False,True,8,8
10,B,HighReferenceStiffness,12,0.4,0.656,64,26.78,False,True,6,6
10,B,HighReferenceStiffness,13,0.4,0.64,60,29.51,False,True,4,4
10,B,HighReferenceStiffness,14,0.4,0.624,56,40.271,False,True,2,2
10,B,HighReferenceStiffness,15,0.4,0.608,52,26.964,False,True,1,1
10,B,HighReferenceStiffness,16,0.4,0.592,48,23.876,False,True,6,6
10,B,HighReferenceStiffness,17,0.4,0.576,44,74.992,True,True,0,0
10,B,HighReferenceStiffness,18,0.4,0.56,40,68.114,False,True,10,10
10,B,HighReferenceStiffness,19,0.4,0.544,36,32.723,False,True,3,3
10,B,HighReferenceStiffness,20,0.4,0.528,32,36.3,False,True,4,4
10,B,HighReferenceStiffness,21,0.4,0.512,28,29.032,False,True,3,3
10,B,HighReferenceStiffness,22,0.4,0.496,24,85.341,False,False,10,0
10,B,HighReferenceStiffness,23,0.4,0.496,24,65.186,False,False,1,0
10,B,HighReferenceStiffness,24,0.4,0.512,28,35.935,False,True,3,3
10,B,HighReferenceStiffness,25,0.4,0.496,24,79.903,False,False,10,0
10,B,HighReferenceStiffness,26,0.4,0.496,24,56.325,False,False,3,0
10,B,HighReferenceStiffness,27,0.4,0.512,28,51.39,False,True,2,2
10,B,HighReferenceStiffness,28,0.4,0.496,24,68.577,False,False,10,0
10,B,HighReferenceStiffness,29,0.4,0.496,24,46.77,True,True,0,0
10,B,HighReferenceStiffness,30,0.4,0.48,20,49.272,False,False,10,0
10,B,HighReferenceStiffness,31,0.4,0.48,20,62.572,True,True,0,0
10,B,HighReferenceStiffness,32,0.4,0.464,16,56.182,False,False,4,0
10,B,HighReferenceStiffness,33,0.4,0.464,16,55.527,False,False,1,0
10,B,LowReferenceStiffness,1,0.1,0.2,100,89.109,False,True,9,9
10,B,LowReferenceStiffness,2,0.1,0.196,96,56.175,False,True,10,10
10,B,LowReferenceStiffness,3,0.1,0.192,92,66.874,False,True,7,7
10,B,LowReferenceStiffness,4,0.1,0.188,88,28.073,False,True,9,9
10,B,LowReferenceStiffness,5,0.1,0.184,84,25.808,False,True,7,7
10,B,LowReferenceStiffness,6,0.1,0.18,80,44.97,False,False,4,9
10,B,LowReferenceStiffness,7,0.1,0.18,80,15.033,False,True,9,9
10,B,LowReferenceStiffness,8,0.1,0.176,76,37.201,False,True,2,2
10,B,LowReferenceStiffness,9,0.1,0.172,72,58.588,False,False,8,0
10,B,LowReferenceStiffness,10,0.1,0.172,72,111.619,False,False,2,6
10,B,LowReferenceStiffness,11,0.1,0.176,76,95.949,False,False,4,3
10,B,LowReferenceStiffness,12,0.1,0.176,76,110.143,False,True,6,6
10,B,LowReferenceStiffness,13,0.1,0.172,72,36.028,False,False,3,6
10,B,LowReferenceStiffness,14,0.1,0.172,72,55.425,False,False,2,3
10,B,LowReferenceStiffness,15,0.1,0.176,76,50.983,False,True,7,7
10,B,LowReferenceStiffness,16,0.1,0.172,72,41.019,False,True,10,10
10,B,LowReferenceStiffness,17,0.1,0.168,68,58.33,False,True,2,2
10,B,LowReferenceStiffness,18,0.1,0.164,64,50.467,False,True,5,5
10,B,LowReferenceStiffness,19,0.1,0.16,60,56.982,False,True,5,5
10,B,LowReferenceStiffness,20,0.1,0.156,56,78.939,False,False,5,1
10,B,LowReferenceStiffness,21,0.1,0.156,56,6.676,False,True,8,8
10,B,LowReferenceStiffness,22,0.1,0.152,52,41.597,False,True,4,4
10,B,LowReferenceStiffness,23,0.1,0.148,48,40.938,False,True,3,3
10,B,LowReferenceStiffness,24,0.1,0.144,44,54.013,False,True,2,2
10,B,LowReferenceStiffness,25,0.1,0.14,40,85.936,False,True,1,1
10,B,LowReferenceStiffness,26,0.1,0.136,36,108.223,False,True,4,4
10,B,LowReferenceStiffness,27,0.1,0.132,32,123.073,False,True,3,3
10,B,LowReferenceStiffness,28,0.1,0.128,28,75.969,False,True,1,1
10,B,LowReferenceStiffness,29,0.1,0.124,24,55.645,False,False,4,1
10,B,LowReferenceStiffness,30,0.1,0.124,24,57.327,False,False,5,0
11,A,HighReferenceStiffness,1,0.4,0.8,100,180.218,False,True,1,1
11,A,HighReferenceStiffness,2,0.4,0.784,96,475.202,False,True,10,4
11,A,HighReferenceStiffness,3,0.4,0.768,92,165.123,False,True,10,10
11,A,HighReferenceStiffness,4,0.4,0.752,88,137.905,False,False,1,0
11,A,HighReferenceStiffness,5,0.4,0.752,88,72.42,False,True,2,2
11,A,HighReferenceStiffness,6,0.4,0.736,84,206.361,False,True,1,1
11,A,HighReferenceStiffness,7,0.4,0.72,80,695.035,False,True,4,4
11,A,HighReferenceStiffness,8,0.4,0.704,76,243.906,True,True,0,0
11,A,HighReferenceStiffness,9,0.4,0.688,72,472.571,False,False,4,0
11,A,HighReferenceStiffness,10,0.4,0.688,72,104.329,False,True,4,4
11,A,HighReferenceStiffness,11,0.4,0.672,68,418.005,False,True,3,3
11,A,HighReferenceStiffness,12,0.4,0.656,64,101.742,False,False,10,5
11,A,HighReferenceStiffness,13,0.4,0.656,64,302.397,False,False,10,9
11,A,HighReferenceStiffness,14,0.4,0.672,68,179.169,False,False,3,0
11,A,HighReferenceStiffness,15,0.4,0.672,68,93.196,False,True,6,6
11,A,HighReferenceStiffness,16,0.4,0.656,64,93.738,False,True,5,5
11,A,HighReferenceStiffness,17,0.4,0.64,60,49.138,False,False,1,4
11,A,HighReferenceStiffness,18,0.4,0.64,60,49.712,False,False,1,3
11,A,HighReferenceStiffness,19,0.4,0.656,64,155.675,False,False,1,5
11,A,HighReferenceStiffness,20,0.4,0.656,64,62.869,False,False,10,2
11,A,HighReferenceStiffness,21,0.4,0.672,68,80.518,False,False,7,0
11,A,HighReferenceStiffness,22,0.4,0.672,68,44.891,False,False,5,4
11,A,HighReferenceStiffness,23,0.4,0.688,72,100.529,False,False,6,7
11,A,HighReferenceStiffness,24,0.4,0.688,72,64.989,False,False,6,1
11,A,HighReferenceStiffness,25,0.4,0.704,76,184.199,False,False,10,4
11,A,HighReferenceStiffness,26,0.4,0.704,76,104.345,False,True,10,10
11,A,HighReferenceStiffness,27,0.4,0.688,72,207.357,False,False,4,0
11,A,HighReferenceStiffness,28,0.4,0.688,72,95.666,False,False,4,8
11,A,LowReferenceStiffness,1,0.1,0.2,100,444.339,False,True,4,4
11,A,LowReferenceStiffness,2,0.1,0.196,96,45.181,False,True,7,7
11,A,LowReferenceStiffness,3,0.1,0.192,92,138.541,False,True,3,3
11,A,LowReferenceStiffness,4,0.1,0.188,88,162.399,False,True,4,4
11,A,LowReferenceStiffness,5,0.1,0.184,84,142.234,True,False,0,5
11,A,LowReferenceStiffness,6,0.1,0.184,84,100.684,False,False,8,6
11,A,LowReferenceStiffness,7,0.1,0.188,88,51.804,False,True,8,8
11,A,LowReferenceStiffness,8,0.1,0.184,84,128.023,False,True,3,3
11,A,LowReferenceStiffness,9,0.1,0.18,80,171.497,False,False,8,3
11,A,LowReferenceStiffness,10,0.1,0.18,80,43.206,False,True,8,8
11,A,LowReferenceStiffness,11,0.1,0.176,76,121.198,False,True,3,3
11,A,LowReferenceStiffness,12,0.1,0.172,72,95.095,False,True,2,2
11,A,LowReferenceStiffness,13,0.1,0.168,68,53.366,False,True,6,6
11,A,LowReferenceStiffness,14,0.1,0.164,64,141.192,False,False,7,0
11,A,LowReferenceStiffness,15,0.1,0.164,64,170.857,False,False,8,10
11,A,LowReferenceStiffness,16,0.1,0.168,68,55.138,False,True,7,7
11,A,LowReferenceStiffness,17,0.1,0.164,64,34.856,False,True,8,8
11,A,LowReferenceStiffness,18,0.1,0.16,60,71.553,False,True,1,1
11,A,LowReferenceStiffness,19,0.1,0.156,56,47.484,False,True,7,7
11,A,LowReferenceStiffness,20,0.1,0.152,52,62.778,False,True,4,4
11,A,LowReferenceStiffness,21,0.1,0.148,48,165.429,False,False,8,0
11,A,LowReferenceStiffness,22,0.1,0.148,48,70.301,True,False,0,6
12,B,HighReferenceStiffness,1,0.4,0.8,100,85.275,False,True,3,3
12,B,HighReferenceStiffness,2,0.4,0.784,96,89.829,False,True,6,6
12,B,HighReferenceStiffness,3,0.4,0.768,92,128.568,False,True,2,2
12,B,HighReferenceStiffness,4,0.4,0.752,88,38.904,False,True,8,8
12,B,HighReferenceStiffness,5,0.4,0.736,84,57.449,False,True,9,9
12,B,HighReferenceStiffness,6,0.4,0.72,80,70.574,False,True,5,5
12,B,HighReferenceStiffness,7,0.4,0.704,76,24.077,False,False,9,5
12,B,HighReferenceStiffness,8,0.4,0.704,76,73.989,False,True,8,8
12,B,HighReferenceStiffness,9,0.4,0.688,72,68.204,False,True,4,4
12,B,HighReferenceStiffness,10,0.4,0.672,68,91.201,False,True,10,10
12,B,HighReferenceStiffness,11,0.4,0.656,64,52.611,False,True,9,9
12,B,HighReferenceStiffness,12,0.4,0.64,60,65.026,False,True,4,4
12,B,HighReferenceStiffness,13,0.4,0.624,56,65.931,False,True,7,7
12,B,HighReferenceStiffness,14,0.4,0.608,52,82.774,False,True,8,8
12,B,HighReferenceStiffness,15,0.4,0.592,48,23.446,False,True,8,8
12,B,HighReferenceStiffness,16,0.4,0.576,44,70.015,False,True,7,7
12,B,HighReferenceStiffness,17,0.4,0.56,40,56.237,False,True,3,3
12,B,HighReferenceStiffness,18,0.4,0.544,36,59.164,False,True,5,5
12,B,HighReferenceStiffness,19,0.4,0.528,32,56.608,False,True,2,2
12,B,HighReferenceStiffness,20,0.4,0.512,28,93.169,False,True,6,6
12,B,HighReferenceStiffness,21,0.4,0.496,24,94.877,False,False,6,7
12,B,HighReferenceStiffness,22,0.4,0.496,24,92.996,False,False,2,10
12,B,HighReferenceStiffness,23,0.4,0.512,28,63.207,False,True,7,7
12,B,HighReferenceStiffness,24,0.4,0.496,24,76.058,False,False,1,5
12,B,HighReferenceStiffness,25,0.4,0.496,24,99.024,False,False,2,10
12,B,HighReferenceStiffness,26,0.4,0.512,28,72.474,True,False,0,4
12,B,HighReferenceStiffness,27,0.4,0.512,28,75.397,False,False,2,3
12,B,HighReferenceStiffness,28,0.4,0.528,32,58.74,False,True,3,3
12,B,HighReferenceStiffness,29,0.4,0.512,28,98.243,False,True,8,8
12,B,HighReferenceStiffness,30,0.4,0.496,24,138.947,False,False,4,6
12,B,HighReferenceStiffness,31,0.4,0.496,24,139.331,False,False,6,0
12,B,LowReferenceStiffness,1,0.1,0.2,100,62.921,False,True,4,4
12,B,LowReferenceStiffness,2,0.1,0.196,96,113.113,False,True,6,6
12,B,LowReferenceStiffness,3,0.1,0.192,92,118.396,False,True,7,7
12,B,LowReferenceStiffness,4,0.1,0.188,88,292.405,False,False,10,0
12,B,LowReferenceStiffness,5,0.1,0.188,88,135.045,False,True,8,8
12,B,LowReferenceStiffness,6,0.1,0.184,84,103.208,False,True,3,3
12,B,LowReferenceStiffness,7,0.1,0.18,80,132.563,False,True,8,8
12,B,LowReferenceStiffness,8,0.1,0.176,76,176.312,False,True,6,6
12,B,LowReferenceStiffness,9,0.1,0.172,72,203.826,False,True,6,6
12,B,LowReferenceStiffness,10,0.1,0.168,68,186.815,False,True,6,6
12,B,LowReferenceStiffness,11,0.1,0.164,64,182.201,False,True,7,7
12,B,LowReferenceStiffness,12,0.1,0.16,60,217.897,False,True,7,7
12,B,LowReferenceStiffness,13,0.1,0.156,56,122.266,False,True,3,3
12,B,LowReferenceStiffness,14,0.1,0.152,52,174.149,False,True,2,2
12,B,LowReferenceStiffness,15,0.1,0.148,48,100.512,False,True,2,2
12,B,LowReferenceStiffness,16,0.1,0.144,44,315.636,False,False,3,4
12,B,LowReferenceStiffness,17,0.1,0.144,44,92.789,False,True,2,2
12,B,LowReferenceStiffness,18,0.1,0.14,40,154.208,False,False,6,7
12,B,LowReferenceStiffness,19,0.1,0.14,40,137.517,False,True,8,8
12,B,LowReferenceStiffness,20,0.1,0.136,36,91.395,False,True,3,3
12,B,LowReferenceStiffness,21,0.1,0.132,32,119.029,False,False,4,8
12,B,LowReferenceStiffness,22,0.1,0.132,32,93.256,False,True,3,3
12,B,LowReferenceStiffness,23,0.1,0.128,28,131.717,False,True,3,3
12,B,LowReferenceStiffness,24,0.1,0.124,24,117.029,True,False,0,5
12,B,LowReferenceStiffness,25,0.1,0.124,24,78.966,False,False,7,1
12,B,LowReferenceStiffness,26,0.1,0.128,28,66.724,False,True,8,8
12,B,LowReferenceStiffness,27,0.1,0.124,24,99.824,True,False,0,5
12,B,LowReferenceStiffness,28,0.1,0.124,24,88.378,False,False,9,7
12,B,LowReferenceStiffness,29,0.1,0.128,28,62.926,False,True,4,4
12,B,LowReferenceStiffness,30,0.1,0.124,24,124.992,False,False,4,6
12,B,LowReferenceStiffness,31,0.1,0.124,24,57.055,False,True,3,3
12,B,LowReferenceStiffness,32,0.1,0.12,20,82.637,False,False,7,4
12,B,LowReferenceStiffness,33,0.1,0.12,20,60.777,False,False,9,8
13,A,HighReferenceStiffness,1,0.4,0.8,100,49.311,False,True,2,2
13,A,HighReferenceStiffness,2,0.4,0.784,96,74.46,False,True,7,7
13,A,HighReferenceStiffness,3,0.4,0.768,92,154.199,False,True,10,10
13,A,HighReferenceStiffness,4,0.4,0.752,88,111.415,False,False,9,1
13,A,HighReferenceStiffness,5,0.4,0.752,88,91.724,False,True,4,4
13,A,HighReferenceStiffness,6,0.4,0.736,84,233.039,True,False,0,10
13,A,HighReferenceStiffness,7,0.4,0.736,84,67.874,False,True,7,7
13,A,HighReferenceStiffness,8,0.4,0.72,80,32.181,False,True,6,6
13,A,HighReferenceStiffness,9,0.4,0.704,76,53.787,False,True,5,5
13,A,HighReferenceStiffness,10,0.4,0.688,72,75.498,False,True,2,2
13,A,HighReferenceStiffness,11,0.4,0.672,68,46.848,False,True,7,7
13,A,HighReferenceStiffness,12,0.4,0.656,64,63.965,False,True,5,5
13,A,HighReferenceStiffness,13,0.4,0.64,60,45.157,False,True,6,6
13,A,HighReferenceStiffness,14,0.4,0.624,56,49.952,False,True,3,3
13,A,HighReferenceStiffness,15,0.4,0.608,52,74.84,False,True,2,2
13,A,HighReferenceStiffness,16,0.4,0.592,48,104.171,False,True,5,5
13,A,HighReferenceStiffness,17,0.4,0.576,44,34.964,False,True,8,8
13,A,HighReferenceStiffness,18,0.4,0.56,40,134.486,False,True,9,9
